,id,title,rating,review
121,tt2488496,Star Wars: Episode VII - The Force Awakens,7.0,"So the good news to report first is that J.J. Abrams is someone who loves Star Wars enough that he more than respects the mythology, which itself is cobbled together from past mythological stories, both old (back to the Greeks with the Gods) and modern (serials and comics), but also recognizes that in this 'Episode' series as a saga a lot of it has to come back to family. The Force Awakens works tremendously when it focuses on the two (maybe three) new characters who are introduced in this series, and the familiar is both welcome and sometimes questionable, but mostly welcome all the same. It's a movie made for the fans, but it's not necessarily a ""fan-film"", if that makes sense. It's the logical progression of this franchise in 2015 and by a filmmaker like Abrams it's a commendable effort (if not great, read on for more, and of course SPOILERS be ahead).First of all, the first act of this movie is magnificent. New heroes are introduced, one of which, a deflecting Stormtrooper for the newly formed First Order named Finn (though it's technically not his real name, and oddly enough his given name is an in-joke for ANH fans), is remarkable. I loved this character as someone who did seem like a new presence - not someone who is a space pirate or destined for something greater, just a guy who was raised to do just one thing and has a conscience and decides to act on it. As played by John Boyega he's the best part of the movie overall for me (yes, even with mother-f***ing Han Solo and the new cute droid BB8 included), and he gives Finn passion and fire and occasional humor but is a fully formed character; he's fulfilling the promise seen in him in Attack the Block, and I can't wait to see more of his character in the next episodes.Likewise Daisy Ridley, a new actress relatively, is very good as Rey - though she at first is another character (or I should say archetype) that's familiar via Joseph Campbell as the Hero Destined for a Journey, Ridley gives her spunk and equal fire to Boyega, and it's a joy to see how they meet and join forces in the first act. Everything about this opening is so strong, a lot of it told without dialog (and when it does come in it feels simple but just right somehow) that it's a shame that the rest of the film doesn't quite live up. And it's not that the quality jumps off a cliff, but, for me, this first act of shaping this new world, the new evils (Adam Driver as the new sort of ""Darth"" Kylo Ren), hits its high point once Han Solo (Harrison Ford, acting like he'd never left the role, he's just there) and Chewbacca come in to the picture.In a way the 'spine' of the movie, in other words the events that lead everyone from point A to B to C, are really close to that of A New Hope. At the same time, I got the feeling like Abrams, probably knowing this would be his only shot at making a Star Wars movie (whether he wants to do one again is his call, but I believe he's declined), has put EVERYTHING he'd want to do in a SW movie in one film. This isn't necessarily a bad thing, and Abrams passion for thios world comes through in almost every frame. But it almost feels a little cramped by the time the last act comes around and as our heroes face off against Kylo Ren (following the death of a pretty damn prominent character, sort of in keeping with the family-tragedy line of the series, I can't even bring myself to say it), there's the ""Starkiller"" Base, which is basically the Death Star on steroids.It's a much darker film than I expected. Matter of fact, the third act has the sort of pacing issues to the point I almost forgot about the Starkiller Base plan, and it had not really much urgency considering its level of threat. It's also a little unclear just how FAST a particular character gets Jedi-Force powers (the explanation of Rey having them is fine, but it seems like just how quickly is too much, as if she would need more, say, training to do ALL that she does, and comes off more like a story contrivance). And by the time it gets to this section of the film, where emotions are really high but callbacks are still done - even to things like, say, a trash compactor, or an Admiral Ackbar appearance - it's a bit much.The number of gripes that I can ponder over are many... and yet I still recommend the film highly. For all the little faults in the storytelling or little bits of deus ex machina (at one point involving a split in the ground that separates two characters in a dual at just the right moment), this is a full-bloodied, extremely well directed, shot with fire in the cinematographer's cortex (and a lack of unnecessary lens flares!) Star Wars movie. In the ways that ultimately count, in the spine as I mentioned, its familiarity is in keeping with how this saga has been unfolding over six films, with familial bonds and the mystical element of the Force guiding things in directions of good and/vs evil. It does what the 2009 Star Trek film, also from Abrams, did so well: reintroduce us to this universe with energy and spunk, give fans and newcomers what they want, and allow some new actors to act their buts off while giving veterans a chance to shine.Oh, and BB8 is cute as a button. If only R2 had more screen time for them as a buddy-droid team..."
122,tt2488496,Star Wars: Episode VII - The Force Awakens,8.0,"As someone who grew up watching the original trilogy (that's the ones from '77-'83 that starred Harrison Ford, Mark Hamill, and Carrie Fisher), I was a little stoked to watch this one with those three returning. Ford appears the most in this and he makes the most of his presence. The funniest lines are from him and it's such a joy when he's on screen. Ms. Fisher doesn't seem as charismatic as in her previous stints as Leia but she's still pretty good at what she's required being now an older version of her. She and Ford have some nice scenes together. Hamill doesn't appear much so we'll have to wait for the next one in the series to see how he fares though I did like his beard at the end. The new players, mainly Finn and Rey, are good enough as characters. J.J. Abrams does a good enough job taking over for George Lucas. This was quite exciting for me and my movie theatre-working friend. So on that note, I recommend Star Wars: The Force Awakens."
123,tt2488496,Star Wars: Episode VII - The Force Awakens,9.0,"One can only have deep respect and admiration for a genius individual like J.J. Abrams I think one of the most difficult things to accomplish in the film industry is to revive a legendary and immeasurably popular franchise, but Abrams achieved in doing so not just once – with ""Star Trek"" – but now twice, with the even more astounding new ""Star Wars"" installment. ""Star Trek"" and ""Star Wars"" aren't just your average type of successful Sci-Fi movies, no, they became so humongous that they became immortal cult phenomena with millions of obsessive fans, countless of spin-offs and imitations and merchandising business that started to lead a life of their own. In order to appeal to this many skeptical and demanding fans, your film just has to be really, REALLY good! ""Episode VII: The Force Awakens"" is a fantastic film, and even though I'm not an avid ""Star Wars"" admirer, it was the first one since ""The Empire Strikes Back"" that truly impressed and overwhelmed me. Episodes I, II and III, that were released between 1999 and 2005 and directed by George Lucas himself, were not exactly worshiped by the die-hard SW-fans. Arguably that's because Mr. Lucas wrote and directed the prequels from a creator's point of view and not enough from a fan-boy's perspective. Abrams clearly is a big fan of the saga and probably knows more about Lucas' creation than he does himself, and that makes him the ideal person to helm the next generation of Star Wars cinema. ""The Force Awakens"" has a solid and absorbing scenario, breathtaking decors and set-pieces, spectacular action scenes (brought to an even higher level of awesomeness thanks to the exquisite 3D) and – perhaps the most important of all – a truly excellent and versatile cast of characters. First and foremost there's the return of some legendary heroes, of course, like Han Solo and Chewbacca, but also the newly introduced protagonists are fascinating characters. Personally, I've always been most attracted to the Dark Side, so I adored the new and powerful foe Kylo Ren (and particularly his private mental battle), the relentless army General Hux and the rather disturbing Supreme Leader Snoke. But also the good guys are extremely likable, like tough girl Rey and the reshaped Stormtrooper Finn. I can't wait for episodes 8 and 9!"
124,tt2488496,Star Wars: Episode VII - The Force Awakens,7.0,"Despite the huge love there is out there for 'Star Wars' after the lukewarm response the prequels gained rebooting the saga was always a risk. Especially when there was so much hype about how 'great' this film was bound to be.And to be fair it is a good film and in my opinion one of the best in the saga. It has a lot of action, a logical and clear plot and all the new actors fit in with the stars from the originals such as Harrison Ford and Carrie Fisher.Of the old crew it is Ford who has the lion share of the screen time and yet again oozes charisma as Han Solo. His interactions with Daisy Ridley (who herself shines) is great and mirrors the Obi Wan/Luke set up of 'A New Hope'.Yes, there are flaws and the plot does feel a little like a remix of what's gone before, but Abrams has achieved his goal of bringing 'Star Wars' back to the head of the sci fi table."
125,tt2527336,Star Wars: Episode VIII - The Last Jedi,8.0,"I think the easiest way to sum up this movie is to call it ""The Empire Strikes Back II"". In many, many ways, it's a bridge movie between the last film and the next and, if you think about it, nothing is really resolved in the film. Now this is NOT saying it's a bad film. Heck, it's exactly what most fans probably want--tons of action, lots of heroism and a lot of the familiar. The plot is basically this. The Rebels* are about to be wiped out and the film consists of the new Empire (which looks pretty much like the old Empire) is intent on wiping them out. In the meantime, Rey goes of on a desperate mission to try to get Luke Skywalker to STOP sulking (which, apparently he's been doing for the last 40 years) and help! Along for the fun are some nice newer characters and one who seemed a bit annoying (and that would be you,Poe...Mr. Know-it-all). Overall, it's a lot of fun, there are a lot of explosions and it has a lot to offer unless you stop and realize it is, essentially, a bridge movie. A well made bridge movie but still a bridge film.*Yes, I know the Rebels won a few films back."
126,tt2527336,Star Wars: Episode VIII - The Last Jedi,7.0,"Loved the original 'Star Wars' films as a kid, still do. Especially 'Empire Strikes Back' while considering 'A New Hope' a genre landmark. Didn't think the prequel films were that bad personally, but they had a lot wrong with them and were a long way from great, especially 'Attack of the Clones'.Found myself loving 'The Force Awakens', which to me was the best 'Star Wars' film since 'The Return of the Jedi' and more an affectionate homage and universe celebration than the re-hash some have criticised it for. Seeing 'The Last Jedi' with quite high expectations, judging from the positive critical word of mouth, and despite enjoying it and finding a lot to like, the fans' disappointment is understandable (though some of the hate has not only been disrespectful but vitriolic). 'The Last Jedi' is not as good as the original trilogy, not even close, or as 'The Force Awakens', but it is better to me than the prequels.As said, the disappointment is understandable and some of the problems fans had with it are also shared by me. 'The Last Jedi' would have been an even better film with less new characters (with variable effectiveness) and less subplots because while it was never dull it did feel at times too busy and bloated. This would have been solved with not having the rushed and pretty unnecessary romantic subplot, which seemed more an excuse to introduce a new character and give an older character more depth, and doing much more with the villains. With the exception of Ren, the film's most interesting character along with Rey, all are underwritten, especially the missed opportunity that was Snoke. He looks good and Andy Serkis portrays him beautifully but he is criminally underused and even more wronged by a far too easy and anti-climactic defeat. Can also understand the outrage at the rather one-dimensional and out of character, even with the self-doubt, torment and regret, treatment of Luke. Despite Mark Hamill objecting to this treatment, it does not show in his nuanced performance that ranks among his best recent work. As well as some of the humour, some of it was forced and out of place in being placed randomly at less than appropriate times. However, for all those faults, there is also a lot to like about 'The Last Jedi'. It does have enough to satisfy the nostalgic while, like 'The Force Awakens', having its own identity. While it certainly dazzles in spectacle and action, 'The Last Jedi' doesn't feel too big, too noisy or too chaotic (fans will disagree with this and that's fine) at the expense of brains or heart. Of the characters, Rey and Ren are especially well realised and it is their subplot that is particularly successful of the storytelling.For all its unevenness and reservations about it trying to do too much, that it is a richer and more elaborate experience, with a deeper and darker perspective on space fantasy allegory and the condition of humans and aliens, than the previous 'Star Wars' films was appreciated.Visually, 'The Last Jedi' is a triumph. It is gorgeously shot and designed and benefits with some very imaginative and energetic visual storytelling. The special effects are a dazzling marvel. John Williams delivers yet another rousing score that has its own character but cleverly includes the well-known iconic themes from the previous films. Enough of the dialogue is thought-provoking and entertaining, while Rey's journey, Ren's conflict, the scenes between Rey and Luke and the Rey and Ren subplot are handled very well. The action is thrilling, particularly the knockout final showdown. When it comes to the acting, despite not liking their characters' treatment there is no fault to be found with Hamill and Serkis as aforementioned. Daisy Ridley gives another winning performance and is more comfortable this time round. John Boyega is charismatic and Carrie Fisher's final performance has a nostalgic poignancy. With Ren being even more of a conflicted villain than in 'The Force Awakens', Adam Driver brings more menace and conflicted edge.In summary, good but not amazing. 7/10 Bethany Cox"
127,tt2527336,Star Wars: Episode VIII - The Last Jedi,8.0,"The Republic has fallen and The First Order under Snoke (Andy Serkis) is taking over. The Resistance led by Princess Leia Organa (Carrie Fisher) is on the run once more. Rey (Daisy Ridley) seeks guidance from Luke Skywalker (Mark Hamill). Kylo Ren (Adam Driver) is conflicted about his dark side. Finn (John Boyega), Poe Dameron (Oscar Isaac), and new character Rose (Kelly Marie Tran) try a last ditch effort to save the Resistance.I am left with a lot of nitpicks that don't add up to much and one big observation. This could be the most dangerous Star Wars. First, let's start with some of the nitpicks. There is a lot of humor in this movie. I appreciate it sometimes but there are some serious issues being pushed in this movie and the humor at times clashes. There is some melodrama and sometimes the scenes push too hard. For example, Rose's amulet gets a lot of screen time. It's interesting what happens with Benicio del Toro but sometimes the movie does not need to linger on that pendent. The little kids forced to work the stables can be too much. I'm sure Rian Johnson got the idea from kids being forced to ride racing camels. It would be helpful to have more than just kids in indentured servitude. It becomes too obvious in a bad way. The kamikaze run is cool but the question becomes why they didn't do that with the other ships or in the other movies. The casino idea of the 1% weapon dealers is intriguing but there is too much broad Vegas motif. The Porgs are the Porgs and I'm resigned to the Christmas gifting motive. I either understand or reluctantly accept each one and more of these little annoyances.The overarching observation I have is a lot more uncertain. Rian Johnson is playing with the Star Wars sensibilities and its ultimate outcome is very much in doubt. It makes this a most dangerous Star Wars movie. The central idea of good versus evil is under attack. Benicio del Toro plays a criminal who talks a bit of truth to the audience. He essentially equates both sides. As long as there is war, the weapons dealers win and the people lose. Ghost Yoda literally burns down the Jedi religion. Skywalker's one moment of failure is also a direct shot at his character. Johnson is given new emperor Snoke and he promptly kills him off. Rei's parentage is given as nobodies. The question becomes whether that is the truth. I get the sense that Johnson intends it to be the truth and thereby cutting that branch away from the desperate needs of a Skywalker saga. Time and time again, he is pushing the Star Wars franchise in an intriguing and possibly dangerous direction. Stay tune to see whether it falls apart or succeeds as a new direction that The Force Awakens was never meant to be."
128,tt2527336,Star Wars: Episode VIII - The Last Jedi,,"...and more than intentions. for a part of critics and public - remarkable to the best. for me - an ambitious experiment. with all the virtues and the errors of an experiment who has as essence to discover and explore all the sides of a story well known. bicks near old bricks, explanations, heroism and solitude, refuges and impressive fights, the past in clash against present. all as result of noble and good intentions. but I amitt, the basic question remains the meaning of other trilogy. out of financial interest. all what must be said was said. so, ""The Last Jedi"". and its mix of stories."
129,tt2527336,Star Wars: Episode VIII - The Last Jedi,6.0,"""Star Wars: Episode VIII - The Last Jedi"" is as the title already states the 8th installment for the long-running Star Wars franchise and the second of 3 films from recently. Rian Johnson took over as director and writer all on his own for this 2.5-hour film and I think he did a really good job. No surprise this won box office for 2017 movies as it was as big of a financial success as it was a success with critics and reviewers like myself, probably even more. I liked episode 7 already, but I loved episode 8 occasionally. Adding Mark Hamill to the cast does so so much for it and it's a shame he won't be back for the final chapter. But this also shows how they are not scared of killing off major characters, legendary characters even, the way they did with Han Solo in the previous. The scenes with Daisy Ridley and her male partners were the absolute highlight. First all the action on the island with Hamill and then the scenes with Adam Driver exploring the complicated relationship between their two characters. I still am not sold at all when it comes to Boyega I must say as the male lead to such a strong franchise. He was clearly overshadowed by the other guys I just mentioned. But he was also hurt by the story with the Asian girl going from zero to hero in the most unrealistic unlikely hero story I have seen in quite some time. The only purpose her character eventually has is making clear there won't be a love story between the two protagonists, just like there wasn't in the old Star Wars films, even if for completely different reasons. Several other actors reprised their roles, most of all Carrie Fisher of course and her untimely death makes some situations fairly awkward as there is a great deal of references on death surrounding her character, even if she lives eventually. As for the other actors: Isaac is a much better actor than he is allowed to show here, Serkis makes for a good bad guy once more, Nyong'o is almost non-existent, Gleeson impressed me once more. Dern and Del Toro bring characters to life that teach you that the first impression isn't always right. As for BDT, I think it was a bit strange how they can't get the real guy and just take him instead, even if he may be gifted. Next best thing huh? Did not feel too smart to be honest.From the technical perspective, this is a huge success too no denying. Visual effects, sound effects, music etc. are all top-notch and other visual stuff like make-up, costumes, sets etc are impressive too. No doubt this film will get a great deal of awards recognition probably up to some Oscar nominations too and maybe one win. The new Star Wars films profit a lot from the generally-assumed mediocrity of episodes 1-3 and this takes a great deal of pressure away from them too, but honestly what we are getting here is fairly impressive. Episode 7 was good already, but this one here has glimpses of excellence and it may be my favorite Star Wars film of them all even. Shame some weaknesses prohibit me from giving this one a ****/*****. But I wanted to at times. I sure am curious about the next one and looking at how disappointed I was by the Star Wars story from last year, this was a delightful watch. No need to avoid superlatives here as these 2.5 hours really never dragged one bit and hardly could have been executed any better. And this comes from somebody who generally includes SciFi among his least favorite genres. Speaking about the non-human characters, all the familiar ones are included too and I liked the charming friendship between Chewbacca and a bunch of space owls. Very cute, look at their faces when he wants to eat that poultry. Heartbreaking stuff there. I also really liked how they worked on the comic relief moments. They were almost always funny, but they did not feel the need to shove them in our faces constantly like a certain other really successful Galaxy-themed franchise is doing these days. Here they go for quality over quantity and it sure pays off. So looking at the cast, this is a must-see thanks to the story and performances from Ridley, Driver and Hamill most of all. I very much recommend checking it out. This is one of the 2017 films you really don't want to miss out on. And it is a worthy addition to the series and will turn Star Wars into an even bigger cultural phenomenon than it already is. Very much recommended, close to a must-see on the big screen."
130,tt2527336,Star Wars: Episode VIII - The Last Jedi,5.0,"In terms of visuals, The Last Jedi is the best looking Star Wars film, shiny bright, wonderful use of monochrome and then adding splashes of red in the climactic battle.It is also overlong, flabby, takes an age to get going and at times feels dull. Just as The Force Awakens made you feel that it was a loose remake of Star Wars: A New Hope. At times you feel an air of The Empire Strikes Back here especially when you see the Imperial Walkers in the desert and the rebels being on the run.The Last Jedi has three subplots. Rey (Daisy Ridley) who has the element of the Force about her meeting Jedi master Luke Skywalker (Mark Hamill) who has become embittered and reluctant to help the rebels or Rey although he senses the Force is strong in her. Rey of course wants to find out more about her parents but she is also psychically linked to Kylo Ren (Adam Driver) who himself struggling with his own identity on the dark side. Then there are the resistance ships being hunted by the First Order. With General Leia (Carrie Fisher) sidelined, there is tension between impetus hot shot pilot Poe Dameron (Oscar Isaac) and Vice Admiral Holdo (Laura Dern) as to how to evade the First Order firepower when you are running on fumes.Finn (John Boyega) the ex-stormtrooper teams up with a clever mechanic Rose (Kelly Marie Tran) to go aboard the enemy ship after first finding a master code breaker to disable their tracking system. Finn might be impressed by the high class casino full of wealthy arms dealers when searching for the master code breaker but Rose schools him on the inequalities of life.The film needed to be sharper, it needed a story that was zippy. What we got is a film that tried to be thoughtful but instead became portentous."
131,tt2527336,Star Wars: Episode VIII - The Last Jedi,5.0,"Poor fate of the magnificent ""Star Wars"" saga. From the moment George Lucas filled his pockets with lots of money, the wonderful saga has become a terrible commercial franchise with exploitation of the worshiped characters to make money. Of course the movie is entertaining, but with nothing new for fans. Shame on you Disney and his new characters. My vote is five.Title (Brazil):""Star Wars: Os Últimos Jedi"" (""Star Wars: The Last Jedi"")"
132,tt2527336,Star Wars: Episode VIII - The Last Jedi,,"I'd heard lots of good things about this film before coming to it; in particular with its darker tone being comparable to Empire Strikes Back. Perhaps this slightly hyped expectation is what led to the film being quite the disappointment. There is an attempt at darker material here, while also shadowing what has gone before, but mostly it feels like a production line film, rather than something made with real energy and risk. That feeling is not anti-Disney for the sake of it (I get most of my entertainment from massive corporations seeking to make money) but certainly part of that is the weight and ease of the franchise, and how it impacts the film.Picking up after the previous film, we find the rebellion on the run while a new Jedi seeks out an old master - so essentially Empire. Within this there is a lot of action and impressive special effects, but surprisingly little in the way of emotional impact - even the previous film has it outstripped on that front. I found the characters pretty bland in the most part, and was surprised by the use of the main characters to essentially do stupid things and waste everyone's time. The moments of conflict have some strengths but there isn't as much human drama there as one would have liked. The action sequences are good in terms of bang for buck, but they don't draw you into them as much as I would have liked.The cast are mixed. Driver remains good and deserves more. Ridley is pretty non-descript here, although the script gives her so little. Boyega doesn't quite have the spark he usually has, and his chemistry with Tran's Rose is pretty non-existent. Hamill is good and has the most to do. The other characters tend not to make much of an impact; majorly significant characters are forgotten or moved aside, and generally he plot goes where it wants to go. In this way the narrative is fine in the grand sweep, but in any specific detail or action it tends not to make sense or to be lazy in the writing.Last Jedi gives you lots of spectacle for your money, and there is enough to it to be entertaining for a few hours; however it is surprisingly sterile. It lacks emotional punch or weight, and plays out even its darker moments in a way that feels designed by committee and lacking rough edges or any sort."
133,tt2527336,Star Wars: Episode VIII - The Last Jedi,6.0,"This is ""Episode VIII"" and the ninth film of the Star Wars trilogy. Not to give too much away, the rebels battle against the Evil Empire as Rey goes to Luke to become a Jedi and give us a fan fiction back story. ""Page turners they were not.""If you are like me, you have seen the other features and knew what was going to happen in nearly every scene, because they did it before. The writing was far from unique and only special effects carried the feature. The young Vader is still a weenie as compared to Darth Vader. Rey, who has been in two films is one of the worst developed major characters. In this film we discover there was nothing spectacular about her parents. Her relationship to Obi Wan is again hinted at, but it is not confirmed. Most likely saving that for the next feature...yes it ended unfinished because snow bunnies can't fight like Ewoks. We learn that The Force operates under yin-yang principles with the possibility of Vader going good or Rey going bad...which BTW the later would make for a better film and kill the predictability. Normally films written this poorly have a shower scene. There is a ""trigger happy fly boy"" and is not played by Tom Cruise. He is our Harrison Ford substitution, and is no Harrison Ford either. The writing for these new episodes is substandard. This is apparently a filler type film (like episode five or worse, 2) which is designed to get us to a climax film that will keep us on the edge of our seats....but don't hold your breath."
134,tt2527336,Star Wars: Episode VIII - The Last Jedi,6.0,"But some only cared about the new ""species"" that got introduced here. But worry not, they are not the new Ewoks. No the Porgs may be displayed a lot in this movie, but they still are just there to have a new toy to seel. If you think this is cynical, you are very gullible. You think anything being made for a big budget movie is not being slated for mass production? Of course kids need toys, so you could try to see it as a win/win.But back to the story that goes on from Episode 7. Recurring characters, and different chapters were everyone involved has something to do. I guess you could compare it to a fellowship but without a ring that has to be retrieved. They still have a goal, whether it's the good guys or the bad guys. It is what it is though and it never was about characters being depicted much - it's about the action, it's about the fantasy, it's about the road to self discovery ... and ultimately good versus evil"
135,tt2527336,Star Wars: Episode VIII - The Last Jedi,7.0,"It's easy enough to feel conflicted about this film. Upon initial release I was somewhat disappointed with the treatment of Luke Skywalker (Mark Hamill) and the unexplained mental 'force' between Kylo Ren (Adam Driver) and Rey (Daisy Ridley). Well, not that it was entirely unexplained, because Snope claimed he was responsible. I feel a little better following a second viewing of the film, as captioning helped overcome some difficulty with the dialog in the theater. But near the end of the picture there's a scene in which Ren is trying to turn Rey to the dark side, and he says ""Let the past die. Kill it if you have to."" It's as if that was Disney's and director Rian Johnson's message to Star Wars fans who have been with the franchise from the beginning. The treatment of Luke Skywalker still bothers me somewhat, as he seemed awfully out of character compared to the young hero of ""A New Hope"". I get it that he had feelings of failure over the Kylo Ren situation, but he should have seen it from Rey's point of view right from the outset. I'm seriously hoping that the final picture in the series restores some of the original legacy, and that the film makers take stock of spirit Yoda's well offered admonition - ""The greatest teacher, failure is."""
136,tt2527336,Star Wars: Episode VIII - The Last Jedi,5.0,"Having seen ""The Force Awakens"", I went into ""Star Wars: The Last Jedi"" expecting an action movie. That's exactly what it was. I suspect that the nerds, geeks, etc (the sorts of people depicted on ""The Big Bang Theory"") will enjoy it. Probably the most important thing about it is that this is the last that we'll ever see of Carrie Fisher on the silver screen.As for the characters, they are what they are. BB-8 is just silly. I will say that I found Rose Tico and DJ interesting. I mainly went to see the movie so that I can say that I've seen all the Star Wars movies. I assumed that this would be a letdown after ""Rogue One"" and I was right. Without a doubt it's nothing special, but entertaining enough."
137,tt2527336,Star Wars: Episode VIII - The Last Jedi,10.0,"The Force Awakens was a brilliant comeback for the successful space franchise, peaking as the third highest-grossing movie in the world, and good for Disney who paid millions to acquire it; naturally hopes were high that the second instalment in the return series would be as good, directed by Rian Johnson (Brick, Looper, Knives Out). Basically, following the battle of Starkiller Base, General Leia Organa (Carrie Fisher, in her last film) is leading the Resistance forces in evacuating their base when the First Order fleet arrives. Poe Dameron (Oscar Isaac) goes against orders and leads a costly counterattack that destroys a First Order dreadnought. The remaining Resistance escapes into hyperspace, but the First Order uses a device to track them, and attacks again. Kylo Ren (Adam Driver) cannot bring himself to fire at the lead Resistance ship after sensing his mother Leia is on board, but his wingmen destroy the bridge, killing most of the Resistance's leaders. Leia is dragged into space but survives by using the Force. While Leia recovers, Vice-Admiral Holdo (Laura Dern) takes over command of the Resistance. Running low on fuel, the remaining fleet is pursued by the First Order. Meanwhile, former storm trooper Finn (John Boyega) wakes up from his coma, and he asks for Rey (Daisy Ridley). Rey has just arrived on the planet Ahch-To with Chewbacca (Joonas Suotamo) and R2-D2 (Jimmy Vee) on the Millenium Falcon to find Luke Skywalker (Mark Hamill). Luke doesn't want to see her or know who she is and why she has sought him out. After initially saying that the Jedi should end, he hears what happened to Han Solo, and is encouraged by R2-D2. Luke has a change of heart and agrees to give Rey three lessons in the ways of the Force. Rey and Kylo begin communicating through the Force, which puzzles them both. Kylo tells Rey that Luke feared his power. Luke confesses that he thought about killing Kylo, sensing that Supreme Leader Snoke (Andy Serkis) was corrupting him. This prompted Kylo to destroy Luke's new Jedi Order, and caused him to disappear and self-exile himself. Convinced that Kylo can be redeemed, Rey leaves Ahch-To. Luke prepares to burn the Jedi library but hesitates when the spirit of master Yoda (Frank Oz) appears. Yoda uses the Force to summon a bolt of lightning to destroy the library and encourages Luke to learn from his failure. Meanwhile, Poe entrusts Finn, mechanic Rose Tico (Kelly Marie Tran), and BB-8 with a secret mission to disable the First Order's tracking device. Maz Kanata (Lupita Nyong'o) directs them to the casino town of Canto Bight, where they meet the hacker DJ (Benicio Del Toro). The local security pursues them, but they escape Canto Bight with the help of stable hand children and racing animals they set free. Finn, Rose, and DJ infiltrate Snoke's flagship but are captured by Captain Phasma (Gwendoline Christie). Kylo brings Rey to Snoke, who reveals that he connected their minds to discover Luke's whereabouts. Holdo plans to evacuate the remaining Resistance members using small transport vessels. But Poe believes her plan is cowardly and futile and leads a mutiny. Leia recovers but also wishes to proceed with the evacuation and stuns Poe with a blaster. Holdo remains aboard the ship as a decoy to mislead Snoke's fleet as the others flee to an abandoned base on Crait. DJ buys his freedom by revealing the Resistance's plan to General Hux (Domhnall Gleeson), and the First Order fleet fire at the evacuation transports, with many being destroyed. Kylo is ordered to kill Rey, but instead kills Snoke and defeats his Praetorian Guard with her help. Rey hopes that Kylo has abandoned the Dark Side, but he instead asks her to rule the galaxy with him. She refuses and they battle for control of Luke's lightsabre, with the weapon being broken. Holdo sacrifices herself by slicing through Snoke's flagship at lightspeed, crippling the First Order fleet. Rey escapes the destruction while Kylo declares himself Supreme Leader. BB-8 frees Finn and Rose who fight Phasma, she is defeated and falls to her death, and the pair join the survivors on Crait. When the First Order arrives, Poe, Finn, and Rose attack with obsolete speeders. Rey and Chewbacca draw TIE fighters away in the Millennium Falcon, while Rose stops Finn from sacrificing himself. The First Order penetrates the Resistance fortress using a siege cannon. The Resistance and First Order are surprised when Luke suddenly appears on the battlefield, allowing the surviving Resistance to escape. Kylo orders the First Order's forces to fire on Luke, but they fail to harm him. Kylo and Luke engages in a lightsabre duel, but when he manages to strike Luke, Kylo realises that Luke is not physically present, but projecting his image through the Force. Rey helps the remaining Resistance escape on the Falcon. Luke has exhausted his power and dies peacefully on Ahch-To, becoming one with the Force. Rey and Leia sense his death, and Leia tells Rey that the Resistance can rise again. At Canto Bight, the stable hands recount the story of Luke Skywalker, and one of the children is seen moving a broom with the Force and gazing into space. Also starring Anthony Daniels as C-3PO, Billie Lourd as Lieutenant Connix, Veronica Ngo as Paige Tico, Justin Theroux as Master Codebreaker, Adrian Edmondson as Captain Peavey, Mark Lewis Jones as Captain Canady, Chewing Gum's Michaela Coel as Resistance Monitor, Ralph Ineson as Senior First Order Officer, Shauna Macdonald as Temporary Command Center Resistance Pilot, Andy Nyman as Jail Guard, Lily Cole as Party Girl Lovey, Warwick Davis as Wodibin, the voice of Joseph Gordon-Levitt as Slowen Lo, Gareth Edwards as Resistance Trench Soldier, and Edgar Wright as Resistance Trooper. The late great Fisher and Hamill remain as likeable as they were in the originals, Ridley and Boyega continue to delight with their breakout roles, Isaac is given a bit more to do, Driver gets more depth as the villain, and there is a terrific supporting cast, including recognisable talents like Dern, Gleeson, and Edmondson. I'm happy that this direct sequel continued to meet and fulfil my expectations, the story is well written and played out, the chase, fight and battle sequences are highly exciting, and the special effects are amazing, another triumph and I cannot wait for the conclusion in this new trilogy, a splendid science-fiction fantasy action adventure. It was nominated the Oscars for Best Visual Effects, Best Original Score for John Williams, Best Sound Editing, and Best Sound Mixing, and it was nominated the BAFTAs for Best Sound, and Best Special Visual Effects. Star Wars was number 24 on The 100 Greatest Pop Culture Icons. Outstanding!"
